 ;Manually Marked;Keyword-based Searching;Tool;0: false    1-2-3: true    4:not applicable;;;
Press buttons and see Roby dance.;0;0;0;;;;
Record your own videos of Roby and share them on YouTube & Facebook, send them by email/MMS (text) or save them to SD card.;1;1;2;;;;
How to Play:;0;0;0;;;;
Type a word or a sentence and Roby will speak it.;0;0;0;;;;
Talk to Roby and he will repeat your words with his robo voice.;1;1;1;;;;
Poke Roby in the head, body or arms and watch his reactions.;0;0;0;;;;
Pet him and he will like it.;0;0;0;;;;
Shake your device and see how Roby keeps his balance.;0;0;0;;;;
Press button to see Roby dance.;0;0;0;;;;
Press Menu;0;0;0;;;;
Settings to:;0;0;0;;;;
Make him listen longer before repeating;0;0;0;;;;
Change the robot's color to silver/orange;0;0;0;;;;
Clear the Facebook/YouTube login data END-USER LICENSE AGREEMENT FOR ANDROID: http://outfit7.com/eula-android/;0;0;0;;;;
Recent changes: 1.1.4: MP4 video format instead of AVI, you can now send videos by MMS (text) or save them to SD card 1.1.5: New color for the robot silver!;0;0;0;;;;
Press Menu;0;0;0;;;;
Settings to get it;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##com.kauf.talking.baum.TalkingEmilyBaby;0;0;4;;;;
##\APPLICATION\ENTERTAINMENT\_desc.txt;0;0;4;;;;
The Amazing Talking Emily Baby Top Talking App Talk to Talking Emily Baby.;1;0;2;;;;
She answers with her funny voice and reacts to what you say or your touch.;1;1;1;;;;
Now with 3 exciting inside games with many levels to play!;0;0;0;;;;
Features:;0;0;0;;;;
High quality 3D graphics;0;0;0;;;;
Cool voice interaction;1;1;2;;;;
Exciting touch game with 20 levels inside;0;0;0;;;;
Great numbers game;0;0;0;;;;
check now the IQ and your brains memory;0;0;0;;;;
1to60 game incl.;0;0;0;;;;
1 to 60, A to Z, 2 4 6, 1 3 5, hex, roman numerals, periodic table, octal, etc.;0;0;0;;;;
Many different animations;0;0;0;;;;
Gets angry, cries, smiles, laughs, dances, burps, drinks, kiss, farts, sleeps, flies, sings, etc.;0;0;0;;;;
Funny animations: singing, dancing, laughing, burping, drinking, kissing, farting, sleeping, flying, crying, penguin walking, etc.;0;0;0;;;;
Integrated drums / drumming functionality with many different drums;0;0;0;;;;
Fun for all Enjoy hours of fun and laughter with this funny app!;0;0;0;;;;
It is especially fun for children of all ages.;0;0;0;;;;
This is a free app;0;0;0;;;;
download now and enjoy it!;0;0;0;;;;
Recent changes: Tuning and bug fixing;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.gabormobile.funnyvoicekitties;0;0;4;;;;
##\GAME\CASUAL\_desc.txt;0;0;4;;;;
The kittens will say back to you whatever you tell them in two funny voices!;1;1;1;;;;
Select voice by clicking on the kitties heads'.;0;1;0;;;;
Try and share your funny recordings via e-mail!;0;1;0;;;;
For best results, speak loud.;0;0;0;;;;
Enjoy!;0;0;0;;;;
Recent changes: Fix audio related freezes.;0;1;1;;;;
Content rating: Everyone;0;0;0;;;;
##com.pas.webcam;0;0;4;;;;
##\APPLICATION\MEDIA_AND_VIDEO\_desc.txt;0;0;4;;;;
Turns your phone into a network camera with multiple viewing options.;0;0;0;;;;
View your camera on any platform with VLC player or web browser.;0;0;0;;;;
Use IP Webcam with tinyCam Monitor on another android device or with third-party MJPG software, including video surveillance software, security monitors and most audio players.;0;1;0;;;;
Videochat support (e.g.;0;0;0;;;;
Skype, Chatroulette, only video stream for Windows only via an universal MJPG driver) Email me if you have questions after reading the FAQ.;0;0;0;;;;
SEO: ip webcam, wireless camera, spy cam, video streaming, broadcasting, ip camera, wifi camera, audio streaming, nanny cam, security camera, ipcam, pet monitor.;0;1;1;;;;
Recent changes: Better IPv6 detection for Android 4.0 Chinese translation;0;0;0;;;;
Content rating: Medium Maturity;0;0;0;;;;
##com.lily.times.kid1.all;0;0;4;;;;
##\APPLICATION\COMICS\_desc.txt;0;0;4;;;;
Talking Kid TransFormers repeats everything you say with a funny voice.;1;1;1;;;;
Enjoy hours of fun and laughter with Talking Kid.;0;0;0;;;;
He is especially fun for children of all ages.;0;0;0;;;;
Play with Kid:;0;0;0;;;;
Talk to Kid and He will repeat everything you say with a funny voice.;1;1;1;;;;
Do not photograph me.;0;0;0;;;;
Hum insignificant skills.;0;0;0;;;;
555 Ah How can you to pass away so early!;0;0;0;;;;
Crying.;0;0;0;;;;
What hit my head?;0;0;0;;;;
Where is the little guy come from?;0;0;0;;;;
Poke his chest, hands or feets.;0;0;0;;;;
Poke traffic lights.;0;0;0;;;;
Touch the screen.;0;0;0;;;;
Keywords: Talking Kid TransFormers, car, toy, deformation, glass, kids, dance, joy, smile, laugh, kid, baby, funny, apple, pad;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##com.andrconstruction.andrecord;0;0;4;;;;
##\APPLICATION\MUSIC_AND_AUDIO\_desc.txt;0;0;4;;;;
Our easy-to-use sound recorder lets you instantly record anything interesting and important happening around you.;0;1;0;;;;
You can use it as a note or memo recorder, dictaphone, voice recorder or even to record a whole conversation;1;1;1;;;;
simply click and start recording!;1;1;1;;;;
Manage & email recordings;0;1;0;;;;
Saves WAVs;0;0;0;;;;
This is NOT a call-recorder!;0;1;0;;;;
See AndRecorder-Premium on the Market for additional features.;0;1;0;;;;
See www.andr-construction.com for FAQ.;0;0;0;;;;
Details:;0;0;0;;;;
"""AndRecorder Free"" is a free sound recorder with an easy to use interface and elaborate functionality, including:";0;1;0;;;;
Large button to start and stop recording;1;1;1;;;;
Easy access through notification (cancelable through settings);0;0;0;;;;
No limit on recording length;0;1;0;;;;
Creates WAVs, which allow easy usage with various editing tools;0;0;0;;;;
Recording frequency rate setting;0;1;0;;;;
11025/22050/44100 Hz.;0;0;0;;;;
Recorded file header and counter setting;0;1;0;;;;
Pause-record functionality;0;1;0;;;;
Playback functions including:;0;0;0;;;;
Sort by recording date or name;0;1;0;;;;
Show today's/week's/all recordings;0;1;1;;;;
Play/Pause/Stop functionality;0;0;0;;;;
Repeat One/All/None;0;0;0;;;;
Delete recording;0;1;1;;;;
Email recording (limited by email attachment size);0;1;0;;;;
Various recording date format settings;0;1;0;;;;
3 Themes (icon sets) available);0;0;0;;;;
Records during screen-off AndRecorder is not a call-recorder (although on some HTC and Motorola phones, it can record even during calls, allowing for call recording when the speaker is used).;1;1;0;;;;
General application and development details: We welcome all feedback and address users' needs and requests, including problem solving.;0;0;0;;;;
"The main screen features a ""Send Feedback"" button for that purpose exactly.";0;0;0;;;;
"There is also a Premium version, which has additional FastForward and SeekBar functionality for playback, as well as ""Set as Ringtone"".";0;0;0;;;;
"This is an ongoing project, with other features yet on the ""future features"" list.";0;0;0;;;;
See demonstration video at: http://www.youtube.com/watch?v=O2uIwznE7JY;0;0;0;;;;
Become our Facebook fan;0;0;0;;;;
http://www.facebook.com/AndRecorder;0;1;0;;;;
Recent changes: 22.10.11;0;0;0;;;;
Fixed two rare bugs (recording and playback);0;1;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.thickbuttons;0;0;4;;;;
##\APPLICATION\TOOLS\_desc.txt;0;0;4;;;;
ThickButtons is an on-screen keyboard that makes it easy to type on touchscreens.;0;0;0;;;;
As you type a word, ThickButtons enlarges and highlights useful buttons and shrinks useless ones.;0;0;0;;;;
Make sure you install ThickButtons properly, check the installation guide.;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.exoprimus.scribe;0;0;4;;;;
##\APPLICATION\PRODUCTIVITY\_desc.txt;0;0;4;;;;
Organize notes in folders and sub-folders All notes are saved in non-proprietary formats on the sd-card Text notes and checklists Drawings, handwriting, photos Audio notes Alarms and reminders Long click on notes to rename, move, delete folders and notes Set priority and home-screen shortcuts Save email lists Customize settings Regular updates;0;1;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.ouch;0;0;4;;;;
##\APPLICATION\COMICS\_desc.txt;0;0;4;;;;
Ouch;0;0;0;;;;
"Cool & funny app which runs in the background and cause your phone to make an ""ouch"" sound each time you accedintaly drop it (drop not toss).";0;0;0;;;;
Features :;0;0;0;;;;
"Select your ""Ouch"" sound from serveral built-in sounds.";0;0;0;;;;
"Record your own ""Ouch"" sound.";1;1;1;;;;
IMPORTANT!!!;0;0;0;;;;
The app tested only on Nexus One !;0;0;0;;;;
V2;0;0;0;;;;
More sounds;0;0;0;;;;
You can record your own sound V3;1;1;1;;;;
Sounds are louder;0;0;0;;;;
Works when screen is off;0;0;0;;;;
Content rating: High Maturity;0;0;0;;;;
##com.visitanyplace.carretera;0;0;4;;;;
##\APPLICATION\TRANSPORTATION\_desc.txt;0;0;4;;;;
Podrs planificar tu recorrido, determinando un origen y destino dentro de Chile, calculando el costo total estimado del viaje, incluye costos de bencina y peajes.;0;0;0;;;;
Recent changes: 1.2.1;0;0;0;;;;
Se agregan las primeras ciudades Argentinas:;0;0;0;;;;
San Martin;0;0;0;;;;
Bariloche;0;0;0;;;;
Mendonza;0;0;0;;;;
Se agregan 3 pasos fronterizos 1.2.3;0;0;0;;;;
Telfonos de emergencia agregados;0;0;0;;;;
Diseo visual mejorado;0;0;0;;;;
TAG solo incluido cuando el origen es distinto a Santiago;0;0;0;;;;
Se agrega la ciudades Argentina de San Juan;0;0;0;;;;
Se agrega la ciudades Chilena de Vicua mas informacin en www.Carretera.cl;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##com.upstartmobile.YellowCab;0;0;4;;;;
##\APPLICATION\TRANSPORTATION\_desc.txt;0;0;4;;;;
Spot, Hail and Track your taxi driver on the map.;0;0;0;;;;
It's the end of wondering where the cabs are and a relief from taxi booking anxiety.;0;0;0;;;;
Never wonder where your taxi is again.;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##com.outfit7.talkingben;0;0;4;;;;
##\APPLICATION\ENTERTAINMENT\_desc.txt;0;0;4;;;;
Ben is a retired chemistry professor who likes his quiet comfortable life of eating, drinking and reading newspapers.;0;0;0;;;;
To make him responsive, you will have to bother him long enough that he will fold his newspaper.;0;0;0;;;;
Then you can talk to him, poke or tickle him or even have a telephone conversation with him.;1;0;2;;;;
PLEASE;0;0;0;;;;
Note:When running the app for the first time you will be required to download additional 9-48 MB to get the best graphics quality for your specific device.;0;0;0;;;;
If you get Ben to his laboratory however, he becomes as happy as a puppy.;0;0;0;;;;
There you can do chemistry experiments by mixing a combination of two test tubes together and see the hilarious reactions.;0;0;0;;;;
HINT: Record a funny video of your telephone conversation with Ben and send it to your friends.;0;1;0;;;;
Talking Ben is now available as 2 separate apps: FREE and PAID.;0;0;0;;;;
There are no more in-app purchases.;0;0;0;;;;
The free version of Ben has a limited supply of test tubes, which you can increase by downloading apps and getting test tubes for it or by buying the paid app which has an unlimited supply of test tubes + no ads.;0;0;0;;;;
Please note that in the free app you also get 2 free test tubes every 18 hours.;0;0;0;;;;
HOW TO PLAY;0;0;0;;;;
Poke Ben's newspaper to make him fold it.;0;0;0;;;;
Then you can talk to Ben and he will repeat.;1;0;2;;;;
Poke or slap Ben's face, belly, feet or hands.;0;0;0;;;;
Tickle Ben's belly.;0;0;0;;;;
Poke or swipe Ben's graduation picture.;0;0;0;;;;
Press the phone button and have a conversation with Ben.;0;0;0;;;;
Record a funny video of your telephone conversation with Ben.;0;1;0;;;;
Press buttons to make Ben eat, drink or belch.;0;0;0;;;;
Press the chemistry button to switch Ben to the laboratory.;0;0;0;;;;
Mix any two test tubes together and see the hilarious chemical reaction.;0;0;0;;;;
Record videos and share them on YouTube, Facebook or send them to your friends and family by email or MMS.;1;1;0;;;;
END-USER LICENSE AGREEMENT FOR ANDROID: http://outfit7.com/eula-android/;0;0;0;;;;
Recent changes:;0;0;0;;;;
Improved graphics for qHD and 720p devices.;0;0;0;;;;
Smaller download size.;0;0;0;;;;
App is translated into German, French, Italian, Spanish and Portuguese.;0;0;0;;;;
Gallery of top videos recorded by users.;0;1;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.xzPopular;0;0;4;;;;
##\APPLICATION\MUSIC_AND_AUDIO\_desc.txt;0;0;4;;;;
Best and Most Popular Ringtones Android Popular Ringtone App contains best selection of the most popular ringtones.;0;0;0;;;;
30 top rated cool melodies and popular tunes you will love.;0;0;0;;;;
Hip hop, techno, remix, techno beats, R&B, club, disco, DJ, guitar, piano and more.;0;0;0;;;;
Enjoy these cool ringtones!;0;0;0;;;;
Press and hold the setting buttons for features including assigning to a contact ringtone, set as default ringtone, notification or alarm and more...;0;0;0;;;;
This application also a handy voice recorder.You can record yourself like sound to set as ringtone.;1;1;1;;;;
Tags: popular ringtone, popular ringtones download, android popular, cool ringtone, popular android ringtones, best ringtones, best ringtone, cool ringtones,record,record ringtone;0;0;0;;;;
Recent changes: Optimized UI Add new ringtones;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##com.xzFunny;0;0;4;;;;
##\APPLICATION\MEDIA_AND_VIDEO\_desc.txt;0;0;4;;;;
Android Funny Ringtones app contains high quality, crazy funny ringtone sounds and voices.;0;1;1;;;;
Some of these funny ringtones are guaranteed to make you smile and laugh.;0;0;0;;;;
You will love these funny ringtones.;0;0;0;;;;
Beautiful and simple voice recorder.;1;1;0;;;;
Manage all your voice recordings and set as ringtone.;0;1;0;;;;
Tags: android funny ringtone, funny ringtones android, fun ringtones,most ringtones,record,record ringtone;0;0;0;;;;
Recent changes: Optimized UI, Increased start interface, Add new ringtones;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##com.dooblou.SECuRETSpyCamBETA;0;0;4;;;;
##\APPLICATION\PHOTOGRAPHY\_desc.txt;0;0;4;;;;
XMAS SALE;0;0;0;;;;
50% OFF THE PRICE OF FULL VERSION;0;0;0;;;;
GET IT NOW!;0;0;0;;;;
THIS IS A FREE DEMO VERSION AND IS LIMITED TO 5 MINUTE USAGES;0;0;0;;;;
IT IS NOT A FULL APPLICATION!;0;0;0;;;;
Turn your Android phone camera or remote camera into a visual motion triggered SpyCam.;0;0;0;;;;
Your phone or remote camera will auto-capture (still photo or video) any motion within its field of vision, and then save or email the photo/video.;0;1;0;;;;
Can be used as a serious surveillance solution, as this application has already caught several criminals in the act of stealing cars and breaking into houses.;0;0;0;;;;
Can also be used to take candid snaps of your friends when they don't know they are on camera;0;0;0;;;;
now that is some good fun!;0;0;0;;;;
What will you spy on?;0;0;0;;;;
* Full version is a 4.5 star top app in 'Photography' and the BEST SpyCam application available on the Android Market!;0;0;0;;;;
