 ;Manually Marked;Keyword-based Searching;Tool;0: false    1-2-3: true    4:not applicable;;;
##com.company3L.TrackPhone;4;0;4;;;;
##\APPLICATION\SOCIAL;0;0;4;;;;
Monitor the position of your childrens, wife, husband or friends.;0;0;0;;;;
And have access to one of the last places visited hitori.;0;0;0;;;;
Based on GPS or celltower position system.;0;0;0;;;;
A web interface is used to track in real-time.;0;0;0;;;;
This is a trial version that will work for 24 hs.;0;0;0;;;;
rastreador, localizador, brasil, twitter, 3g;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##com.peal.misssms;4;0;4;;;;
##\APPLICATION\BUSINESS;0;0;4;;;;
"101 ways to say ""I Miss You""...";0;0;0;;;;
Take a minute to send a romantic love message to your special someone.;0;0;0;;;;
This app gives you the top 101 romantic, fun, flirty & cute love messages.;1;0;0;;;;
Features:;0;0;0;;;;
Favorite.;0;0;0;;;;
Setting font.;0;0;0;;;;
Change background color.;0;0;0;;;;
Share via SMS(mass).;1;0;1;;;;
Download more tips,sms,quotes,jokes....;0;0;0;;;;
Recent changes: New features;0;0;0;;;;
Chat with strangers;0;0;0;;;;
Send a question to all online people;0;0;0;;;;
Real time notification of you who answered your question;0;0;0;;;;
Record your questions and answer the questions;0;0;0;;;;
Content rating: Medium Maturity;0;0;0;;;;
##com.jon.flirtsms;4;0;4;;;;
##\APPLICATION\COMICS;0;0;4;;;;
Discover the art of flirting.;0;0;0;;;;
Common Mistakes Women Make When Talking to Men.;0;0;0;;;;
How to Attract a Man, Romance Tips, Dating Tips, Relationship Advice, Seduction, Flirting, Relationships Tips, Dating Help, Dating, Women's Dating Advice, Sex attraction, Sexuality, sex tips, Love tips.;0;0;0;;;;
Features:;0;0;0;;;;
Setting color and font.;0;0;0;;;;
Share via SMS(mass).;1;0;1;;;;
Download more tips....;0;0;0;;;;
Content rating: Medium Maturity;0;0;0;;;;
##jp.co.mindpl.Snapeee;4;0;4;;;;
##\APPLICATION\PHOTOGRAPHY;0;0;4;;;;
Newsâ™ª Cute decoration material shop 'Shopeee' is open!;0;0;0;;;;
You can download cute decoration items here.;0;0;0;;;;
Decorate your photos with those items now!;0;0;0;;;;
Snapeee original items are now available for free!;0;0;0;;;;
Natural Sweet Pack;0;0;0;;;;
Elegance Collection;0;0;0;;;;
Warm X'mas Pack;0;0;0;;;;
Frosty X'mas Light;0;0;0;;;;
Yumetenbo Decorations;0;0;0;;;;
Chic Parisienne;0;0;0;;;;
Very funny stuff!;0;0;0;;;;
The new items will be regularly distributed.;0;0;0;;;;
Don't miss out!;0;0;0;;;;
How to use Snapeeeâ™ª;0;0;0;;;;
Shoot your todays coordination or where you visit to share with your friends!;0;0;0;;;;
Use Snapeee as your diary to keep photos of friends & boy/girl friend!;0;0;0;;;;
Decorate image of your pets' & accessories to make cuter!;0;0;0;;;;
"Recommend friends photo by using 4 emotional icons, ""Great!"" ""Cute!"" ""Yummy!"" ""Like!"".";0;0;0;;;;
"Correct your ""Cute!"" on Snapeeeâ™¡";0;0;0;;;;
Download now;0;0;0;;;;
Features PHOTO DECORATION;0;0;0;;;;
Stamps: enlarge, shrink, rotate and move - Brushes with adjustable width;0;0;0;;;;
Frames: switch to suit;0;0;0;;;;
Bubbles: enlarge, shrink, rotate and move;0;0;0;;;;
Text stamps in a selection of colors and fonts;0;0;0;;;;
Text stamps: enlarge, shrink, rotate and move Snapeee TIMELINES - Background color selection;0;0;0;;;;
Great!;0;0;0;;;;
button - Cute!;0;0;0;;;;
button - Yummy!;0;0;0;;;;
button - Like!;0;0;0;;;;
button - Add comments and replies to photo posts CAMERA FUNCTION;0;0;0;;;;
In-app camera;0;0;0;;;;
Flash on/off/auto modes SHARING WITH OTHER SERVICE NETWORKS;0;0;0;;;;
Twitter;0;0;0;;;;
Facebook;0;0;0;;;;
Sharing enabled via Settings;0;0;0;;;;
Requires ID password to enable NOTICE FUNCTION;0;0;0;;;;
Recent changes: -Added the function of Public/Private setting for each photo.;0;0;0;;;;
Added the function of Palette Edit.;0;0;0;;;;
Fixed system bugs.;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.tripit;4;0;4;;;;
##\APPLICATION\TRAVEL_AND_LOCAL;0;0;4;;;;
Get peace of mind while traveling, by having all your plans in one place.;0;0;0;;;;
No more frantic searching for confirmation emails in your inbox or worse yet hunting down that pesky manila folder.;1;1;1;;;;
TripIt is an easier way to organize and share travel.;0;0;0;;;;
"TripIt ""automagically"" takes all your trip details and creates one truly helpful itinerary that's there when and where you need it on your on your smartphone or tablet, sync'd with your calendar, and online at tripit.##com.";0;0;0;;;;
When you receive a confirmation email from anywhere you book, simply forward it to plans@tripit.##com.;1;1;1;;;;
TripIt instantly recognizes reservations from 3,000+ booking sites including cruises, restaurants, concerts and more.;0;0;0;;;;
You can easily share trip plans with family or colleagues directly, or let Facebook and LinkedIn contacts know when and where you're headed.;1;1;1;;;;
Also available: TripIt Pro, which is like having your own personal travel assistant for $49/year.;0;0;0;;;;
Especially helpful for frequent travelers, TripIt Pro monitors your flights for potential airfare savings, and sends you status alerts and other helpful reminders while you're traveling.;0;0;0;;;;
Check out http://tripit.com/pro.;0;0;0;;;;
tips for maximum flying efficiency and minimum misery;0;0;0;;;;
"Use TripIt.com """;0;0;0;;;;
"“ New York Times   ""This is the best travel app I can imagine""";0;0;0;;;;
"Fast Company ""TripIt continues to leadÂ the pack in organizing travel itineraries""";0;0;0;;;;
"“ Inc. Magazine Find out why TripIt was awarded ""Best Travel Mobile App""";0;0;0;;;;
"by the Webby Awards in 2011, along withâ€¦ Â·Â Travel + Leisure ""Best Travel Websites & Apps""";0;0;0;;;;
"â€“ 2011 Â·Â Fortune ""Best 5 Apps for Business""";0;0;0;;;;
â€“ 2011 Â·Â Inc.;0;0;0;;;;
"""Business Travel 50: Best Travel Organizing App""";0;0;0;;;;
"â€“ 2011 Â·Â Lifehacker ""Best Travel Apps for Android""";0;0;0;;;;
"2011 Â·Â TIME ""50 Best Websites""";0;0;0;;;;
"in 2009 Â·Â Michael Arrington's ""Products I Can't Live Without""";0;0;0;;;;
"(TechCrunch) â€“ 2008, 2009 Â·Â PC World ""Top Travel Sites""";0;0;0;;;;
- 2008;0;0;0;;;;
Recent changes: -Improved battery life due to better network -Assorted bugs are fixed;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##com.incrediapp.fake.sms.message.scheduler.sms.faker.call.faker.lite;4;0;4;;;;
##\APPLICATION\PRODUCTIVITY;0;0;4;;;;
Fake incoming / outgoing text messages to get you out of awkward situations or to help you find quick excuses!;1;0;1;;;;
1) Fake incoming / outgoing text messages;1;0;0;;;;
2) Fake backdated (past date) messages;0;0;0;;;;
3) You can choose to mark the fake message as read;0;0;0;;;;
4) You can even mark the fake message as unsent due to error.;0;0;0;;;;
This is extremely useful, for example, when you forget someone's birthday...;0;0;0;;;;
5) Schedule up to 4 fake messages (or 50 in the full version) to popup at boring meetings or any other unwanted commitments.;0;0;0;;;;
The fake message will have an absolutely 100% genuine look & feel, including the status bar notification which when clicked, takes you right to the message itself!;1;0;1;;;;
This app is great to help you avoid awkward situations:;0;0;0;;;;
1) Bad date?;0;0;0;;;;
Fake your way out of it!;0;0;0;;;;
2) Boring meeting?;0;0;0;;;;
Schedule & fake your way out of it!;0;0;0;;;;
3) Forgot a birthday?;0;0;0;;;;
Add a backdated sent text message and fake your way out of it!;1;0;1;;;;
4) Want to run away early from work?;0;0;0;;;;
Fake your way home early!;0;0;0;;;;
5) Want to look popular?;0;0;0;;;;
Schedule numerous text messages to get heads turn.;1;0;1;;;;
This is the lite version of our SMS faker and is ad-supported and has a few less features.;0;0;0;;;;
To remove the ads and get more features, buy the full version (click on the topmost button in the app).;0;0;0;;;;
If you have any questions whatsoever, please don't hesitate to contact our support at incrediapp.help@gmail.##com.;0;1;0;;;;
We hope you enjoy this incredible app.;0;0;0;;;;
If you do, please be kind and leave us a nice review.;0;0;0;;;;
Visit our facebook page: http://www.facebook.com/android.apps.android.games.incrediapp Thank you!;0;0;0;;;;
DISCLAIMER: This app is intended for fun use only.;0;0;0;;;;
We will not be responsible for any damages or criminal use of this app.;0;0;0;;;;
KW: fake text, fake text msg, fake text message, fake sms message, fake sms msg, bogus text msg, bogus text message, bogus sms, fake sms text, fake call, text faker, text fake, call faker, time saver, super sms faker, fake-call me, fake sms free, fake text free;0;0;0;;;;
Recent changes: V 1.03 Better integration with the messaging app on some phones V 1.02;0;0;0;;;;
1) Due to popular demand, the sender doesn't have to be a number now.;0;1;0;;;;
You can input anything as the sender to fake an SMS from anyone you like!;0;0;0;;;;
2) Small bug fix;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##org.ghc.android;4;0;4;;;;
##\APPLICATION\HEALTH_AND_FITNESS;0;0;4;;;;
Speedy, accurate, informative, private.;0;0;0;;;;
Just might be the easiest, fastest way to stay on top of your health.;0;0;0;;;;
Built from patients' input, it's our award-winning member web site in the palm of your hands.;0;0;0;;;;
This Group Health app helps you manage your health care: Refill prescriptions, make appointments, see lab results, exchange secure e-mail with your doctors, and get parental access for your children aged 12 and younger.;0;0;0;;;;
You'll get most of the secure services available on our Web site.;0;0;0;;;;
More mobile services are coming.;0;0;0;;;;
Group Health is a consumer-governed, nonprofit health system that brings together care, coverage, research, and education to serve its patients and create healthier communities.;0;0;0;;;;
Group Health has 25 clinics in the Puget Sound region and Spokane in Washington state.;0;0;0;;;;
Group Health mobile features are: MY CARE If you get care at a Group Health clinic, these features are available here after you register at www.ghc.org.;0;0;0;;;;
Prescription refills are available to all members, regardless of where they get care.;0;0;0;;;;
Refill prescriptions;0;0;0;;;;
Make appointments;0;0;0;;;;
E-mail your medical team;1;0;0;;;;
See lab and test results;0;0;0;;;;
Get parental access to children's online records (12 and younger);0;0;0;;;;
Review after-visit summaries;0;0;0;;;;
Get routine care reminders;0;0;0;;;;
Check immunization history;0;0;0;;;;
See your allergies & health conditions SETTINGS Personalize your settings with your preferred clinic.;0;0;0;;;;
Map your home and work locations.;0;0;0;;;;
Choose whether to store your log in on your device.;0;0;0;;;;
SYMPTOM CHECKER;0;0;0;;;;
Enter answers and get suggestions about what to do on common health issues.;0;0;0;;;;
CONSULTING NURSE;0;0;0;;;;
Members can call 24/7 for professional medical advice.;0;0;0;;;;
LOCATIONS;0;0;0;;;;
See map and directions to our medical facilities.;0;0;0;;;;
WAIT TIMES;0;0;0;;;;
How quickly can you pick up a prescription or get a lab test?;0;0;0;;;;
About Group Health Group Health is one of the nation's leading health systems, known for its cooperative origins and innovative solutions for transforming care.;0;0;0;;;;
Established in 1947, Group Health Cooperative, together with its subsidiaries, provides health coverage to more than 650,000 residents of Washington state.;0;0;0;;;;
More than 400,000 plan members receive care from Group Health Physicians, one of the nation's largest and most honored multispecialty groups, at Group Health Medical Centers locations across the Puget Sound region and Spokane.;0;0;0;;;;
Group Health advances health in the community through its medical education, charitable foundation, and nationally recognized research institute.;0;0;0;;;;
Recent changes:;0;0;0;;;;
Prescription Refills Parental Access Log in fixes for My Care;0;0;0;;;;
Thanks for choosing Group Health's mobile app for the TechFlash app of the year!;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##com.jon.naughtysms;4;0;4;;;;
##\APPLICATION\SOCIAL;0;0;4;;;;
Spark the romance & spice up your relationship with sexy, dirty & daring text messages!;0;0;0;;;;
KW: email sext, sexting, love, dating, gifts, lovers, kiss, sex tips, dinner, poetry, love quotes, trivia, marriage, chat, facts, advice, romantic poems.;0;1;0;;;;
Features:;0;0;0;;;;
Setting color and font.;0;0;0;;;;
Share via SMS(mass).;1;0;1;;;;
Download more tips....;0;0;0;;;;
Content rating: Medium Maturity;0;0;0;;;;
##com.meebo;4;0;4;;;;
##\APPLICATION\COMMUNICATION;0;0;4;;;;
We had to remove support for Facebook, sorry for the inconvenience!;0;0;0;;;;
We'll try to re-add later!;0;0;0;;;;
Meebo is a totally free IM app.;0;0;0;;;;
Chat with friends on AIM MSN Yahoo MySpace Google Talk Jabber and ICQ.;0;0;0;;;;
Use a Meebo account and your IM history will be saved and you can access it from any computer at https://www.meebo.com/;0;0;0;;;;
Content rating: Medium Maturity;0;0;0;;;;
##com.app.relaxcompletely;4;0;4;;;;
##\APPLICATION\HEALTH_AND_FITNESS;0;0;4;;;;
A fantastic free hypnosis session for deep relaxation which has received rave reviews around the world.;0;0;0;;;;
Created by Darren Marks one of the UKs leading hypnotherapists and trainers includes video interviews and relaxation tips.;0;0;0;;;;
"""He has this incredibly soothing voice and was wonderfully reassuring.";0;0;0;;;;
"Afterwards I felt completely relaxed and calm, and had a wonderful sense of well-being""";0;0;0;;;;
"Good Health Magazine ""The Ultimate in Self Helpâ€¦ The high quality recordings entertain, relax, entrance and help get results rapidly""";0;0;0;;;;
"Yoga Magazine ""I was aware of more clarity, better mental organisation and breaking with past thought processes in a very easy and effortless way.";0;0;0;;;;
"I'm amazed that remote hypnotherapy can be so successful.""";0;0;0;;;;
J.Feinmann, Award Winning Medical Journalist Look out for more videos and audios in our comprehensive range of apps including Sleep Deeply which has been nominated for Best Medical App :: 2011 Best App Ever Awards!;0;0;0;;;;
Features:;0;0;0;;;;
The powerful hypnosis audio session Relax Completely.;0;0;0;;;;
A choice of beautiful, relaxing video animations to run with the audio program;0;0;0;;;;
Video interviews to help you understand and feel comfortable with the process and to simulate as closely as possible what its like to see Darren in person.;0;0;0;;;;
Additional tips for relaxation and reducing stress Download now and relax completely today!;0;0;0;;;;
Recent changes: Save to SD card option added.;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.mylocaltv.wjbk;4;0;4;;;;
##\APPLICATION\NEWS_AND_MAGAZINES;0;0;4;;;;
FOX 2 News and myFOXdetroit.com now offer the latest news, weather and more sent directly to your phone.;0;0;0;;;;
FOX 2 News has the latest updates from across metro Detroit and around the country.;0;0;0;;;;
When you're on the go, take FOX 2 News with you.;0;0;0;;;;
Get Doppler radar images, weather, traffic, local headlines, sports and much more.;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##com.ruli.weightip;4;0;4;;;;
##\APPLICATION\MEDICAL;0;0;4;;;;
Need to lose some weight?;0;0;0;;;;
This cool app gives you very easy weight loss tips as well as the best diet tips!;0;0;0;;;;
This app is entirely FREE!;0;0;0;;;;
So be sure to check it out today!;0;0;0;;;;
These easy weight loss tip are referenced from the top experts in diet, exercise, beauty, health, food & nutrition.;0;0;0;;;;
You can easily email these weight loss tips.;0;1;0;;;;
If you have an iPhone running iOS 4.0 or later, you can also SMS these weight loss tips!;1;0;1;;;;
Paste your favorite weight loss tips into Facebook or Twitter by tapping the clipboard!;0;0;0;;;;
Ready to shed some pounds?;0;0;0;;;;
Let's go!;0;0;0;;;;
Features:;0;0;0;;;;
Simplistic user interface;0;0;0;;;;
Favorites;0;0;0;;;;
Share via SMS(mass);1;0;1;;;;
Download more .;0;0;0;;;;
Chat with strangers;0;0;0;;;;
Send a question to all online people;0;0;0;;;;
Real time notification of you who answered your question;0;0;0;;;;
Record your questions and answer the questions;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.ruli.goodnight;4;0;4;;;;
##\APPLICATION\BUSINESS;0;0;4;;;;
"1001 ways to say ""Good Night""";0;0;0;;;;
Take a minute to send a romantic love message to your special someone.;0;0;0;;;;
This app gives you the top 1001 romantic, fun, flirty & cute love messages.;0;0;0;;;;
Features:;0;0;0;;;;
Simplistic user interface;0;0;0;;;;
Favorites;0;0;0;;;;
Share via SMS(mass);1;0;1;;;;
Download more .;0;0;0;;;;
Chat with strangers;0;0;0;;;;
Send a question to all online people;0;0;0;;;;
Real time notification of you who answered your question;0;0;0;;;;
Record your questions and answer the questions;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
